date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:01:42	4777/4777	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:01:39%20GMT	https://static.wixstatic.com/media/7eba9c_8f24884246064e1da1648e679d9cb984~mv2.jpg/v1/fill/w_138,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_8f24884246064e1da1648e679d9cb984~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_8f24884246064e1da1648e679d9cb984_mv2.jpg/v1/fill/w_138,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2/7eba9c_8f24884246064e1da1648e679d9cb984_mv2.jpg	(from https://www.annekeslershields.com/shop?page=3)
11:01:45	1500229/1500229	---MCZ	200	added ('OK')	text/html	etag:W/%22a297c774f306601e07291cb5bdf3ceb5%22	https://www.annekeslershields.com/product-page/curve-vii-red	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/www.annekeslershields.com/product-page/curve-vii-red.html	(from https://www.annekeslershields.com/shop?page=3)
11:01:45	4025/4025	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:01:42%20GMT	https://static.wixstatic.com/media/7eba9c_ddb8c5a2fba642b38737643a4292eac6~mv2.jpg/v1/fill/w_138,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_ddb8c5a2fba642b38737643a4292eac6~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_ddb8c5a2fba642b38737643a4292eac6_mv2.jpg/v1/fill/w_138,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2/7eba9c_ddb8c5a2fba642b38737643a4292eac6_mv2.jpg	(from https://www.annekeslershields.com/shop?page=3)
11:01:48	1502366/1502366	---MCZ	200	added ('OK')	text/html	etag:W/%22b83dcaf5da176451c2bb0fc3ec1f643f%22	https://www.annekeslershields.com/product-page/modulation-i-blue	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/www.annekeslershields.com/product-page/modulation-i-blue.html	(from https://www.annekeslershields.com/shop?page=3)
11:01:49	6039/6039	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:01:46%20GMT	https://static.wixstatic.com/media/7eba9c_a6e4162d47a244fc96b25cf9eca04865~mv2.jpg/v1/fill/w_139,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_a6e4162d47a244fc96b25cf9eca04865~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_a6e4162d47a244fc96b25cf9eca04865_mv2.jpg/v1/fill/w_139,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2/7eba9c_a6e4162d47a244fc96b25cf9eca04865_mv2.jpg	(from https://www.annekeslershields.com/shop?page=3)
11:01:52	1500458/1500458	---MCZ	200	added ('OK')	text/html	etag:W/%22ada30b96ab04a2844cdcff1a86c7ec1b%22	https://www.annekeslershields.com/product-page/diffusion-i-b-w	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/www.annekeslershields.com/product-page/diffusion-i-b-w.html	(from https://www.annekeslershields.com/shop?page=3)
11:01:52	3715/3715	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:01:49%20GMT	https://static.wixstatic.com/media/7eba9c_ab7deee3f2f044ce8d073370cf90dd29~mv2.jpg/v1/fill/w_147,h_158,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_ab7deee3f2f044ce8d073370cf90dd29~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_ab7deee3f2f044ce8d073370cf90dd29_mv2.jpg/v1/fill/w_147,h_158,al_c,q_80,usm_0.66_1.00_0.01,blur_2/7eba9c_ab7deee3f2f044ce8d073370cf90dd29_mv2.jpg	(from https://www.annekeslershields.com/shop?page=3)
11:01:56	1500377/1500377	---MCZ	200	added ('OK')	text/html	etag:W/%222864f90bf7be148b09a2d81091c32219%22	https://www.annekeslershields.com/product-page/diffusion-ii-rl	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/www.annekeslershields.com/product-page/diffusion-ii-rl.html	(from https://www.annekeslershields.com/shop?page=3)
11:01:56	5671/5671	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:01:53%20GMT	https://static.wixstatic.com/media/7eba9c_c55cd2ad69aa4777bdc3cddf1b836c67~mv2.jpg/v1/fill/w_147,h_153,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_c55cd2ad69aa4777bdc3cddf1b836c67~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_c55cd2ad69aa4777bdc3cddf1b836c67_mv2.jpg/v1/fill/w_147,h_153,al_c,q_80,usm_0.66_1.00_0.01,blur_2/7eba9c_c55cd2ad69aa4777bdc3cddf1b836c67_mv2.jpg	(from https://www.annekeslershields.com/shop?page=3)
11:01:59	1502603/1502603	---MCZ	200	added ('OK')	text/html	etag:W/%22ca9e2fca05b9a4c88c858460098eda99%22	https://www.annekeslershields.com/product-page/ben-day-glo-iii-green-grey	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/www.annekeslershields.com/product-page/ben-day-glo-iii-green-grey.html	(from https://www.annekeslershields.com/shop?page=3)
11:01:59	9921/9921	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:01:56%20GMT	https://static.wixstatic.com/media/7eba9c_6b02f4f2177b45c09eb94389badadd05~mv2.jpg/v1/fill/w_154,h_216,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_6b02f4f2177b45c09eb94389badadd05~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_6b02f4f2177b45c09eb94389badadd05_mv2.jpg/v1/fill/w_154,h_216,al_c,q_80,usm_0.66_1.00_0.01,blur_2/7eba9c_6b02f4f2177b45c09eb94389badadd05_mv2.jpg	(from https://www.annekeslershields.com/shop?page=3)
11:02:02	1499020/1499020	---MCZ	200	added ('OK')	text/html	etag:W/%220e7a37fec166e8a2a2ce573bb4747d58%22	https://www.annekeslershields.com/product-page/ben-day-glo-ii-orange	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/www.annekeslershields.com/product-page/ben-day-glo-ii-orange.html	(from https://www.annekeslershields.com/shop?page=3)
11:02:03	9216/9216	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:02:00%20GMT	https://static.wixstatic.com/media/7eba9c_72c010882e9443148964a5f520f23895~mv2.jpg/v1/fill/w_154,h_216,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_72c010882e9443148964a5f520f23895~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_72c010882e9443148964a5f520f23895_mv2.jpg/v1/fill/w_154,h_216,al_c,q_80,usm_0.66_1.00_0.01,blur_2/7eba9c_72c010882e9443148964a5f520f23895_mv2.jpg	(from https://www.annekeslershields.com/shop?page=3)
11:02:07	215349/215349	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:02:03%20GMT	https://static.wixstatic.com/media/7eba9c_fa8f0e31b7a14dc684ecb8fd16ed1a58~mv2.jpg/v1/fill/w_982,h_1200,al_c,q_85/7eba9c_fa8f0e31b7a14dc684ecb8fd16ed1a58~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_fa8f0e31b7a14dc684ecb8fd16ed1a58_mv2.jpg/v1/fill/w_982,h_1200,al_c,q_85/7eba9c_fa8f0e31b7a14dc684ecb8fd16ed1a58_mv2.jpg	(from https://www.annekeslershields.com/product-page/curve-v-green)
11:02:08	294380/294380	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:02:06%20GMT	https://static.wixstatic.com/media/7eba9c_f8807a82379848d0bff8ebe0fb9ce13b~mv2.jpg/v1/fill/w_979,h_1200,al_c,q_85/7eba9c_f8807a82379848d0bff8ebe0fb9ce13b~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_f8807a82379848d0bff8ebe0fb9ce13b_mv2.jpg/v1/fill/w_979,h_1200,al_c,q_85/7eba9c_f8807a82379848d0bff8ebe0fb9ce13b_mv2.jpg	(from https://www.annekeslershields.com/product-page/curve-v-gold)
11:02:10	1093611/1093611	---M-Z	200	added ('OK')	application/javascript	etag:W/%2212e06fe202a47f43f6eb5e67100e5a5b%22	https://static.parastorage.com/services/wixstores-client-product-page/1.4196.0/ProductPageViewerWidgetNoCss.bundle.min.js	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.parastorage.com/services/wixstores-client-product-page/1.4196.0/ProductPageViewerWidgetNoCss.bundle.min.js	(from https://www.annekeslershields.com/product-page/curve-v-gold)
11:02:13	201240/201240	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:02:09%20GMT	https://static.wixstatic.com/media/7eba9c_ec4ff3fe6c0c47d187dc12dcc146929a~mv2.jpg/v1/fill/w_977,h_1200,al_c,q_85/7eba9c_ec4ff3fe6c0c47d187dc12dcc146929a~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_ec4ff3fe6c0c47d187dc12dcc146929a_mv2.jpg/v1/fill/w_977,h_1200,al_c,q_85/7eba9c_ec4ff3fe6c0c47d187dc12dcc146929a_mv2.jpg	(from https://www.annekeslershields.com/product-page/curve-v-red)
11:02:16	232284/232284	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:02:12%20GMT	https://static.wixstatic.com/media/7eba9c_8fc648e8965043bea95e6586ab5b2ade~mv2.jpg/v1/fill/w_976,h_1200,al_c,q_85/7eba9c_8fc648e8965043bea95e6586ab5b2ade~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_8fc648e8965043bea95e6586ab5b2ade_mv2.jpg/v1/fill/w_976,h_1200,al_c,q_85/7eba9c_8fc648e8965043bea95e6586ab5b2ade_mv2.jpg	(from https://www.annekeslershields.com/product-page/curve-ii-aqua)
11:02:19	204982/204982	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:02:15%20GMT	https://static.wixstatic.com/media/7eba9c_cf21f928bde949f9a9f760837fe1cecc~mv2.jpg/v1/fill/w_946,h_1200,al_c,q_85/7eba9c_cf21f928bde949f9a9f760837fe1cecc~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_cf21f928bde949f9a9f760837fe1cecc_mv2.jpg/v1/fill/w_946,h_1200,al_c,q_85/7eba9c_cf21f928bde949f9a9f760837fe1cecc_mv2.jpg	(from https://www.annekeslershields.com/product-page/curve-ii-green)
11:02:22	186024/186024	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:02:18%20GMT	https://static.wixstatic.com/media/7eba9c_bf7a85489f394c39bae480641286e0df~mv2.jpg/v1/fill/w_976,h_1200,al_c,q_85/7eba9c_bf7a85489f394c39bae480641286e0df~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_bf7a85489f394c39bae480641286e0df_mv2.jpg/v1/fill/w_976,h_1200,al_c,q_85/7eba9c_bf7a85489f394c39bae480641286e0df_mv2.jpg	(from https://www.annekeslershields.com/product-page/curve-i-yellow)
11:02:26	228869/228869	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:02:21%20GMT	https://static.wixstatic.com/media/7eba9c_bdfbc7fb351e42a69be1e40d69d19e4e~mv2.jpg/v1/fill/w_977,h_1200,al_c,q_85/7eba9c_bdfbc7fb351e42a69be1e40d69d19e4e~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_bdfbc7fb351e42a69be1e40d69d19e4e_mv2.jpg/v1/fill/w_977,h_1200,al_c,q_85/7eba9c_bdfbc7fb351e42a69be1e40d69d19e4e_mv2.jpg	(from https://www.annekeslershields.com/product-page/curve-i-pink)
11:02:29	262277/262277	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:02:24%20GMT	https://static.wixstatic.com/media/7eba9c_dfb863132caa4bf3a3aed6266c296fbe~mv2.jpg/v1/fill/w_981,h_1200,al_c,q_85/7eba9c_dfb863132caa4bf3a3aed6266c296fbe~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_dfb863132caa4bf3a3aed6266c296fbe_mv2.jpg/v1/fill/w_981,h_1200,al_c,q_85/7eba9c_dfb863132caa4bf3a3aed6266c296fbe_mv2.jpg	(from https://www.annekeslershields.com/product-page/curve-i-green)
11:02:33	207285/207285	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:02:28%20GMT	https://static.wixstatic.com/media/7eba9c_a67ec8a3c9964297be8262375fd11035~mv2.jpg/v1/fill/w_918,h_1200,al_c,q_85/7eba9c_a67ec8a3c9964297be8262375fd11035~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_a67ec8a3c9964297be8262375fd11035_mv2.jpg/v1/fill/w_918,h_1200,al_c,q_85/7eba9c_a67ec8a3c9964297be8262375fd11035_mv2.jpg	(from https://www.annekeslershields.com/product-page/curve-x-blue)
11:02:38	197698/197698	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:02:32%20GMT	https://static.wixstatic.com/media/7eba9c_a7b51d50fbf04d2cbaeebd2072b513a3~mv2.jpg/v1/fill/w_913,h_1200,al_c,q_85/7eba9c_a7b51d50fbf04d2cbaeebd2072b513a3~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_a7b51d50fbf04d2cbaeebd2072b513a3_mv2.jpg/v1/fill/w_913,h_1200,al_c,q_85/7eba9c_a7b51d50fbf04d2cbaeebd2072b513a3_mv2.jpg	(from https://www.annekeslershields.com/product-page/curve-x-cerise)
11:02:44	196180/196180	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:02:37%20GMT	https://static.wixstatic.com/media/7eba9c_7c5da261e59b419f95855a8a6bb60109~mv2.jpg/v1/fill/w_923,h_1200,al_c,q_85/7eba9c_7c5da261e59b419f95855a8a6bb60109~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_7c5da261e59b419f95855a8a6bb60109_mv2.jpg/v1/fill/w_923,h_1200,al_c,q_85/7eba9c_7c5da261e59b419f95855a8a6bb60109_mv2.jpg	(from https://www.annekeslershields.com/product-page/curve-x-yellow)
11:02:51	221615/221615	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:02:44%20GMT	https://static.wixstatic.com/media/7eba9c_c3d1306b93b8415ab6a55befca555e08~mv2.jpg/v1/fill/w_923,h_1200,al_c,q_85/7eba9c_c3d1306b93b8415ab6a55befca555e08~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_c3d1306b93b8415ab6a55befca555e08_mv2.jpg/v1/fill/w_923,h_1200,al_c,q_85/7eba9c_c3d1306b93b8415ab6a55befca555e08_mv2.jpg	(from https://www.annekeslershields.com/product-page/curve-ix-red)
11:02:58	234965/234965	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:02:52%20GMT	https://static.wixstatic.com/media/7eba9c_dc6315895fd94c018ce011b461767e33~mv2.jpg/v1/fill/w_916,h_1200,al_c,q_85/7eba9c_dc6315895fd94c018ce011b461767e33~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_dc6315895fd94c018ce011b461767e33_mv2.jpg/v1/fill/w_916,h_1200,al_c,q_85/7eba9c_dc6315895fd94c018ce011b461767e33_mv2.jpg	(from https://www.annekeslershields.com/product-page/curve-ix-blue)
11:03:05	189337/189337	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:02:58%20GMT	https://static.wixstatic.com/media/7eba9c_ecec6c7f286f47898f30f37e19312dd6~mv2.jpg/v1/fill/w_919,h_1200,al_c,q_85/7eba9c_ecec6c7f286f47898f30f37e19312dd6~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_ecec6c7f286f47898f30f37e19312dd6_mv2.jpg/v1/fill/w_919,h_1200,al_c,q_85/7eba9c_ecec6c7f286f47898f30f37e19312dd6_mv2.jpg	(from https://www.annekeslershields.com/product-page/curve-viii-green)
11:03:08	142858/142858	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:03:05%20GMT	https://static.wixstatic.com/media/7eba9c_d92c99189797462d9dc3c0ac5baff941~mv2.jpg/v1/fill/w_919,h_1200,al_c,q_85/7eba9c_d92c99189797462d9dc3c0ac5baff941~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_d92c99189797462d9dc3c0ac5baff941_mv2.jpg/v1/fill/w_919,h_1200,al_c,q_85/7eba9c_d92c99189797462d9dc3c0ac5baff941_mv2.jpg	(from https://www.annekeslershields.com/product-page/curve-viii-pink)
11:03:16	1502140/1502140	---MCZ	200	added ('OK')	text/html	etag:W/%220f5226ba5d4867925717229d868fdfd3%22	https://www.annekeslershields.com/product-page/wheel-ii-green	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/www.annekeslershields.com/product-page/wheel-ii-green.html	(from https://www.annekeslershields.com/shop?page=4)
11:03:16	5276/5276	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:03:13%20GMT	https://static.wixstatic.com/media/7eba9c_5b0dfc77270a48ceb590d191d0529a1c~mv2.jpg/v1/fill/w_147,h_149,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_5b0dfc77270a48ceb590d191d0529a1c~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_5b0dfc77270a48ceb590d191d0529a1c_mv2.jpg/v1/fill/w_147,h_149,al_c,q_80,usm_0.66_1.00_0.01,blur_2/7eba9c_5b0dfc77270a48ceb590d191d0529a1c_mv2.jpg	(from https://www.annekeslershields.com/shop?page=4)
11:03:22	163296/163296	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:03:17%20GMT	https://static.wixstatic.com/media/7eba9c_f2a5e0ee234e498fafd8aee74b2bb61f~mv2.jpg/v1/fill/w_916,h_1200,al_c,q_85/7eba9c_f2a5e0ee234e498fafd8aee74b2bb61f~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_f2a5e0ee234e498fafd8aee74b2bb61f_mv2.jpg/v1/fill/w_916,h_1200,al_c,q_85/7eba9c_f2a5e0ee234e498fafd8aee74b2bb61f_mv2.jpg	(from https://www.annekeslershields.com/product-page/curve-viii-b-w)
11:03:25	196779/196779	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:03:20%20GMT	https://static.wixstatic.com/media/7eba9c_e6215cafef164225bca89fdd819dd905~mv2.jpg/v1/fill/w_920,h_1200,al_c,q_85/7eba9c_e6215cafef164225bca89fdd819dd905~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_e6215cafef164225bca89fdd819dd905_mv2.jpg/v1/fill/w_920,h_1200,al_c,q_85/7eba9c_e6215cafef164225bca89fdd819dd905_mv2.jpg	(from https://www.annekeslershields.com/product-page/curve-vii-green-blue)
11:03:28	142029/142029	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:03:23%20GMT	https://static.wixstatic.com/media/7eba9c_8f24884246064e1da1648e679d9cb984~mv2.jpg/v1/fill/w_917,h_1200,al_c,q_85/7eba9c_8f24884246064e1da1648e679d9cb984~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_8f24884246064e1da1648e679d9cb984_mv2.jpg/v1/fill/w_917,h_1200,al_c,q_85/7eba9c_8f24884246064e1da1648e679d9cb984_mv2.jpg	(from https://www.annekeslershields.com/product-page/curve-vii-b-w)
11:03:31	153758/153758	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:03:26%20GMT	https://static.wixstatic.com/media/7eba9c_ddb8c5a2fba642b38737643a4292eac6~mv2.jpg/v1/fill/w_921,h_1200,al_c,q_85/7eba9c_ddb8c5a2fba642b38737643a4292eac6~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_ddb8c5a2fba642b38737643a4292eac6_mv2.jpg/v1/fill/w_921,h_1200,al_c,q_85/7eba9c_ddb8c5a2fba642b38737643a4292eac6_mv2.jpg	(from https://www.annekeslershields.com/product-page/curve-vii-red)
11:03:34	146310/146310	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:03:30%20GMT	https://static.wixstatic.com/media/7eba9c_a6e4162d47a244fc96b25cf9eca04865~mv2.jpg/v1/fill/w_925,h_1200,al_c,q_85/7eba9c_a6e4162d47a244fc96b25cf9eca04865~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_a6e4162d47a244fc96b25cf9eca04865_mv2.jpg/v1/fill/w_925,h_1200,al_c,q_85/7eba9c_a6e4162d47a244fc96b25cf9eca04865_mv2.jpg	(from https://www.annekeslershields.com/product-page/modulation-i-blue)
11:03:34	131326/131326	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:03:33%20GMT	https://static.wixstatic.com/media/7eba9c_ab7deee3f2f044ce8d073370cf90dd29~mv2.jpg/v1/fill/w_1119,h_1200,al_c,q_85/7eba9c_ab7deee3f2f044ce8d073370cf90dd29~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_ab7deee3f2f044ce8d073370cf90dd29_mv2.jpg/v1/fill/w_1119,h_1200,al_c,q_85/7eba9c_ab7deee3f2f044ce8d073370cf90dd29_mv2.jpg	(from https://www.annekeslershields.com/product-page/diffusion-i-b-w)
11:03:35	4658/4658	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:03:33%20GMT	https://static.wixstatic.com/media/7eba9c_ab7deee3f2f044ce8d073370cf90dd29~mv2.jpg/v1/fill/w_168,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_ab7deee3f2f044ce8d073370cf90dd29~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_ab7deee3f2f044ce8d073370cf90dd29_mv2.jpg/v1/fill/w_168,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2/7eba9c_ab7deee3f2f044ce8d073370cf90dd29_mv2.jpg	(from https://www.annekeslershields.com/product-page/diffusion-i-b-w)
11:03:38	171419/171419	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:03:36%20GMT	https://static.wixstatic.com/media/7eba9c_c55cd2ad69aa4777bdc3cddf1b836c67~mv2.jpg/v1/fill/w_1150,h_1200,al_c,q_85/7eba9c_c55cd2ad69aa4777bdc3cddf1b836c67~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_c55cd2ad69aa4777bdc3cddf1b836c67_mv2.jpg/v1/fill/w_1150,h_1200,al_c,q_85/7eba9c_c55cd2ad69aa4777bdc3cddf1b836c67_mv2.jpg	(from https://www.annekeslershields.com/product-page/diffusion-ii-rl)
11:03:39	7409/7409	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:03:37%20GMT	https://static.wixstatic.com/media/7eba9c_c55cd2ad69aa4777bdc3cddf1b836c67~mv2.jpg/v1/fill/w_173,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_c55cd2ad69aa4777bdc3cddf1b836c67~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_c55cd2ad69aa4777bdc3cddf1b836c67_mv2.jpg/v1/fill/w_173,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2/7eba9c_c55cd2ad69aa4777bdc3cddf1b836c67_mv2.jpg	(from https://www.annekeslershields.com/product-page/diffusion-ii-rl)
11:03:45	225436/225436	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:03:40%20GMT	https://static.wixstatic.com/media/7eba9c_6b02f4f2177b45c09eb94389badadd05~mv2.jpg/v1/fill/w_857,h_1200,al_c,q_85/7eba9c_6b02f4f2177b45c09eb94389badadd05~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_6b02f4f2177b45c09eb94389badadd05_mv2.jpg/v1/fill/w_857,h_1200,al_c,q_85/7eba9c_6b02f4f2177b45c09eb94389badadd05_mv2.jpg	(from https://www.annekeslershields.com/product-page/ben-day-glo-iii-green-grey)
11:03:47	192898/192898	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2016:03:43%20GMT	https://static.wixstatic.com/media/7eba9c_72c010882e9443148964a5f520f23895~mv2.jpg/v1/fill/w_857,h_1200,al_c,q_85/7eba9c_72c010882e9443148964a5f520f23895~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_72c010882e9443148964a5f520f23895_mv2.jpg/v1/fill/w_857,h_1200,al_c,q_85/7eba9c_72c010882e9443148964a5f520f23895_mv2.jpg	(from https://www.annekeslershields.com/product-page/ben-day-glo-ii-orange)
